Before Sunrise (1995),"['JS BACH Goldberg Variations, BWV 988: Aria (8.550078)', 'JS BACH Goldberg Variations, BWV 988: Variation 25 (8.550078)', 'JS BACH Viola da Gamba Sonata in G major, BWV 1027: I. Adagio (8.570210)', 'BEETHOVEN Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique"": III. Rondo (8.550045)', 'PURCELL Dido and Aeneas, Z. 626 : Overture (8.553108)', 'J STRAUSS II  Wiener Blut (Vienna Blood), Op. 354 (8.550152)', 'VIVALDI Concerto for Oboe and Violin in B-flat major, RV 548 (8.550384)']"
Beginners (2010),"['JS BACH Cello Suite No. 1 in G major, BWV 1007: I. Prelude (8.557280-81)', 'BEETHOVEN String Quartet No. 2 in G Major, Op. 18, No. 2 (8.550558)', ""DONIZETTI Lucia di Lammermoor: Per te d'immenso giubilo (8.660255-56)"", 'VIVALDI The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring) (8.550056)']"
Being John Malkovich (1999),"['BARTOK Music for Strings, Percussion and Celesta, Sz. 106: II. Allegro (8.550261)', 'TCHAIKOVSKY Swan Lake, Op. 20 (8.550246-47)', 'VERDI La forza del destino: Pace, pace mio Dio! (8.552121-22)', 'VIVALDI Oboe Concerto in C major, RV 447: III. Minuetto (8.550860)']"
Bel Canto (2018),"['DVORAK Rusalka, Op. 114: O Silver Moon, ""Song to the Moon"" (8.553166)', 'GIORDANI Caro mio ben (8.553751)', 'HAYDN Keyboard Trio No. 25 in G major, Hob.XV:25, ""Gypsy Rondo"" (8.57204)', 'JOPLIN Maple Leaf Rag (8.559114)', ""PUCCINI Tosca: Vissi d'arte, vissi d'amore (8.660001-02)"", 'VILLA-LOBOS Bachianas brasileiras No. 5 for Soprano and Cello Ensemble (8.557460-62)']"
Below Utopia (1997),"['JS BACH Overture (Suite) No. 3 in D major, BWV 1068 (8.554609)']"
Bend it Like Beckham (2002),"['MOZART Piano Sonata No. 11 in A major, K. 331 (8.550448)', 'PUCCINI Turandot: Nessun dorma! (8.660089-90)']"
Bernie (2011),"['CHOPIN Fantasy-Impromptu in C sharp minor, Op. 66 (8.550362)', 'MOZART Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"": I. Allegro (8.550026)']"
Best Seller (1987),['DEBUSSY Reverie (8.553290)']
Betty Fisher and other stories (Alias Betty) (2001),"['JS BACH The Well-Tempered Clavier Book I: Prelude and Fugue No. 12 in F minor, BWV 857 (8.553796-97)', 'CHOPIN Ballade No. 1 in G minor, Op. 23 (8.550508)']"
Beverly Hillbillies (The) (1962),"['CHOPIN Piano Sonata No. 2 in B-flat minor, Op. 35: III. Marche funebre (8.554533)']"
Beyond Bedlam (1994),"['FAURE Requiem, Op. 48: Libera me (8.550765)']"
Beyond Utopia (1984),"['JS BACH Overture (Suite) No. 3 in D major, BWV 1068 (8.554609)']"
Bicentennial Man (1999),"['DEBUSSY Petite Suite (BIS\xa07318590005262)', 'DVORAK Rusalka, Op. 114: O Silver Moon, ""Song to the Moon"" (8.553166)', 'HAYDN Symphony No. 73 in D major, Hob.I:73, ""La chasse"": II. Andante (8.555708)']"
Big Fish (2003),"['BEETHOVEN Symphony No. 6 in F major, Op. 68, ""Pastoral"": V. Shepherd\'s song (8.553474)', 'FUCIK Einzug der Gladiatoren (The Entry of the Gladiators), Op. 68, ""Triumph March"" (8.557545)', 'OFFENBACH Orphee aux enfers (Orpheus in the Underworld): Can-Can (8.550924)']"
Big Hit (The) (1998),"['HAYDN Trumpet Concerto in E-flat major, Hob.VIIe:1: Allegro (8.554806)']"
Big Lebowski (The) (1998),"['KORNGOLD Die tote Stadt (The Dead City), Op. 12: Gluck, das mir verblieb (8.660060-61)', 'MOZART Requiem in D minor, K. 626: Lacrimosa dies illa (8.550235)', 'MUSSORGSKY Pictures at an Exhibition: I. Gnomus (8.550051)']"
Big Red One (The) (1980),"['CHOPIN Nocturne No. 2 in E-flat major, Op. 9, No. 2 (8.554531)']"
Big Tease (The),"['VIVALDI The 4 Seasons: Violin Concerto in F major, Op. 8, No. 3, RV 293, ""L\'autunno"" (Autumn): I. Allegro (8.550056)']"
Bigger Splash (A) (2015),['VERDI Falstaff (8.660050-51)']
Bill and Ted's Excellent Adventure (1989),"['BEETHOVEN Bagatelle in A minor, WoO 59, ""Fur Elise"" (8.550647)', 'ROSSINI Guillaume Tell (William Tell): Overture (8.550236)']"
Billy Bathgate (1991),"['SCHUBERT Der Hirt auf dem Felsen, D. 965 (8.553113)']"
Billy Elliot (2000),"['TCHAIKOVSKY Swan Lake, Op. 20 (8.550246-47)']"
Bird on a Wire (1990),"['MOZART Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"": I. Allegro (8.550026)']"
Birdman: Or (The Unexpected Virtue of Ignorance) (2014),"['ADAMS Harmonium: No. 3. Wild Nights (Nonesuch\xa0603497121168)', 'ADAMS The Death of Klinghoffer: Chorus of the Exiled Palestinians (Nonesuch\xa0603497098767)', 'MAHLER Ruckert-Lieder: No. 3. Ich bin der Welt abhanden gekommen (8.554156)', 'MAHLER Symphony No. 9: I. Andante comodo (8.550535-36)', 'RACHMANINOV Symphony No. 2 in E minor, Op. 27: I. Largo: Allegro moderato (8.55423)', 'RACHMANINOV Symphony No. 2 in E minor, Op. 27: II. Allegro molto (8.55423)', 'RAVEL Pavane pour une infante defunte (version for orchestra) (8.572887)', 'RAVEL Piano Trio in A minor: III. Passacaille: Tres large (8.550934)', 'TCHAIKOVSKY Symphony No. 4 in F minor, Op. 36: II. Andantino in modo di canzona (8.550488)', 'TCHAIKOVSKY Symphony No. 5 in E minor, Op. 64: II. Andante cantabile, con alcuna licenza (8.550716)']"
Birds (The) (1963),['DEBUSSY Arabesque No. 1 (8.553290)']
Birds of Neptune (2015),"['LISZT 19 Hungarian Rhapsodies, S244/R106: No. 2 in C-sharp minor (8.554480)']"
Bis (2015),['DE LISLE La Marseillaise (Ondine\xa0ODE999-2C)']
Black and White (1999),"['JS BACH Brandenburg Concerto No. 2 in F major, BWV 1047: II. Andante (8.554607)', 'SHOSTAKOVICH Symphony No. 11 in G minor, Op. 103, ""The Year 1905"" (8.550629)', 'VIVALDI Concerto for Two Trumpets in C major, RV 537 (8.553204)']"
Blackball (2003),"['ELGAR Coronation Ode, Op. 44: No. 7. Land of Hope and Glory (8.553981)', 'MOZART Horn Concerto No. 4 in E-flat major, K. 495 (8.553592)', 'MOZART Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"" (8.550026)']"
Blade Runner 2049 (2017),"['PROKOFIEV Peter and the Wolf, Op. 67 (8.550499)']"
Blind (2014),['DEBUSSY Suite bergamasque: III. Clair de lune (8.550253)']
Blind Date (1987),['WAGNER Lohengrin: Bridal Chorus (8.550507)']
Bloodsport 3 (1996),['DEBUSSY Suite bergamasque: III. Clair de lune (8.550253)']
Blood Reunion 2: Madeline (2015),"['RAVEL Pavane pour une infante defunte (version for orchestra) (8.572887)', 'SIBELIUS Kuolema (Death), Incidental music, Op. 44 (revised version): No. 1. Valse Triste (8.570763)']"
Blown Away (1993),"['TCHAIKOVSKY 1812 Overture, Op. 49 (8.555923)']"
Blue Lagoon (1980),"['CHOPIN Nocturne No. 2 in E-flat major, Op. 9, No. 2 (8.554531)']"
Blue Mountain State: The Rise of Thadland (2016),"['BIZET Carmen: En vain, pour eviter les reponses ameres (8.660005-07)', 'PARRY Jerusalem (8.553981)']"
Blues Brothers (1980),"['WAGNER Die Walkure: Hojotoho! Hojotoho! (The Valkyries), ""Ride of the Valkyries"" (8.660172-74)']"
Blues Brothers 2000 (1998),['KHACHATURIAN Gayane Suite No. 2: VI. Sabre Dance (8.550800)']
Bob & Carol & Ted & Alice (1969),"['HANDEL Messiah, HWV 56: Hallelujah! (Chorus) (8.553258)']"
Bodily Harm (1993),"['CHOPIN Nocturne No. 8 in D-flat major, Op. 27, No. 2 (8.554531)']"
Bohemian Rhapsody (2018),"['BIZET Carmen: L\'amour est un oiseau rebelle, ""Habanera"" (8.660005-07)', 'PUCCINI Madame Butterfly: Un bel di, vedremo (8.660015-16)', 'PUCCINI Turandot: Signore, ascolta! (8.660089-90)']"
Bodily Harm (1995),"['CHOPIN Nocturne No. 8 in D-flat major, Op. 27, No. 2 (8.554531)']"
Bone Daddy (1998),"['BORODIN String Quartet No. 2 in D major: III. Notturno (8.550850)', 'MOZART Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"": I. Allegro (8.550026)']"
Bonfire of the Vanities (1990),"['MOZART Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"" (8.550026)']"
Boogie Nights (1997),"['JS BACH Cantata, BWV 147: Jesus bleibt meine Freude (8.550642)']"
Book of Life (The) (2014),"['BEETHOVEN Symphony No. 9 in D minor, Op. 125, ""Choral"" (8.553478)', 'BIZET Carmen (8.660005-07)', 'GRIEG Peer Gynt Suite No. 1, Op. 46: I. Morning Mood (8.554050)', 'MOZART Piano Concerto No. 22 in E-flat major, K. 482 (8.550206)', 'VERDI Rigoletto: La donna e mobile (8.660013-14)']"
Book Thief (The) (2013),"['BRAHMS Wiegenlied: Guten Abend, gut Nacht, Op. 49, No. 4 (8.553843)', 'J STRAUSS II An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314 (8.550152)', 'J STRAUSS II Die Fledermaus: Ouverture (8.660017-18)\r', '\t\t\t\t\t\t\tWALDTEUFEL Herbstweisen (Autumn-Melodies) Waltz']"
Boomerang (1992),"['JS BACH Invention No. 8 in F major, BWV 779 (8.550679)', 'HAYDN String Quartet No. 43 in G major, Op. 54, No. 1, Hob.III:58: III. Menuetto (8.550395)']"
Borat Subsequent Moviefilm (2020),"['HANDEL Zadok the Priest, HWV 258: Zadok the Priest (8.557003)']"
Boss Baby (The) (2017),"['HOLST The Planets, Op. 32: I. Mars (8.555776)']"
Bowfinger (1999),"['BEETHOVEN Symphony No. 5 in C minor, Op. 67: I. Allegro con brio (8.553476)']"
Boy (II) (The) (2016),"['BRAHMS Hungarian Dance No. 5 (8.550110)', 'ELGAR Cello Concerto in E minor, Op. 85: IV. Allegro - Moderato - Allegro ma non troppo (8.550503)', 'MOZART Die Zauberflote (The Magic Flute), K. 620: Der Holle Rache kocht in meinem Herzen (8.660030-31)']"
Boxer (The),['WAGNER Lohengrin: Bridal Chorus (8.550507)']
Boxing Helena (1993),"['JS BACH Brandenburg Concerto No. 3 in G major, BWV 1048 (8.554607)', 'MOZART Piano Concerto No. 25 in C major, K. 503 (8.550207)', 'PUCCINI Gianni Schicchi: O mio babbino caro (8.660111)', ""PUCCINI La Boheme: Quando me'n vo' (8.553151)"", 'PUCCINI Turandot: Nessun dorma! (8.660089-90)']"
Boy Meets Girl (1994),['PUCCINI Turandot: Nessun dorma! (8.660089-90)']
Boychoir (The Choir) (2014),"['BRITTEN A Ceremony of Carols, Op. 28: Balulalow (8.553183)', 'BRITTEN A Ceremony of Carols, Op. 28: That Yonge Child (8.553183)', 'FAURE Requiem, Op. 48: Pie Jesu (8.550765)', 'HANDEL Messiah, HWV 56 (8.553258)', 'HANDEL Zadok the Priest, HWV 258: Zadok the Priest (8.557003)', 'MENDELSSOHN Elijah, Op. 70: Denn er hat seinen Engeln befohlen uber dir (8.572228-29)', 'RACHMANINOV Prelude in C-sharp minor, Op. 3, No. 2 (8.556682)', 'TALLIS Spem in alium (8.557770)', 'WAGNER Parsifal: Act 1 - Transformation Music and Final Scene (Dynamic\xa0CDS497)']"
Brand New Testament (The) (2015),"[""HANDEL Rinaldo, HWV 7a: Lascia ch'io pianga (8.660165-67)"", 'PURCELL O solitude, my sweetest choice, Z. 406 (Oehms Classics\xa0OC870)', 'RAMEAU Pieces de Clavecin: Suite in E minor - major: V. Le Rappel des Oiseaux (8.553047)', 'SAINT-SAENS Carnival of the Animals: VII. Aquarium (8.550335)', 'SCHUBERT String Quartet No. 14 in D minor, D. 810, ""Death and the Maiden"" (8.550590)']"
Brassed Off (1996),"['ELGAR Pomp and Circumstance Military March No. 1 (8.557273)', 'GRAINGER Irish Tune from County Derry (8.554263)', 'RODRIGO Concierto de Aranjuez (8.550729)', 'ROSSINI Guillaume Tell (William Tell): Overture (8.550236)']"
Brazil (1985),"['RIMSKY-KORSAKOV Sadko, Op. 5: Hindu Song (8.550125)']"
Breakfast Club (The) (1985),"['BEETHOVEN Symphony No. 5 in C minor, Op. 67: I. Allegro con brio (8.553476)']"
Breaking Away (1979),"['MENDELSSOHN Symphony No. 4 in A major, Op. 90, ""Italian"": IV. Saltarello (8.553200)']"
Breaking the Waves (1996),"['JS BACH Flute Sonata in E-flat major, BWV 1031: II. Siciliano (8.553754)']"
Breathless,"['MOZART Clarinet Concerto in A major, K. 622: II. Adagio (8.550345)']"
Breathtaking (2000),['BELLINI Norma: Casta diva (8.110325-27)']
Bride of the Wind (2001),['MAHLER Ruckert-Lieder: No. 3. Ich bin der Welt abhanden gekommen (8.554156)']
Bridge of Spies (2015),"['SHOSTAKOVICH Piano Concerto No. 2 in F major, Op. 102: II. Andante (8.553126)']"
Bridge Too Far (A) (1977),"['JS BACH Brandenburg Concerto No. 6 in B-flat major, BWV 1051: III. Allegro (8.554607)']"
Bridges of Madison County (The) (1995),"['BELLINI Norma: Casta diva (8.110325-27)', ""SAINT-SAENS Samson et Dalila, Op. 47: Mon coeur s'ouvre a ta vox... (8.110063-64)""]"
Bridget Jones's Diary (2001),"['HANDEL Messiah, HWV 56: Hallelujah! (Chorus) (8.553258)', 'MOZART Divertimento in B-flat major, K. 137, ""Salzburg Symphony No. 2"": III. Allegro assai (8.550108)', 'WAGNER Lohengrin: Bridal Chorus (8.550507)']"
Brief Encounter (1945),"['RACHMANINOV Piano Concerto No. 2 in C minor, Op. 18: II. Adagio sostenuto (8.550117)']"
"Bright Lights, Big City (1988)","[""MAHLER Kindertotenlieder: Nun will die Sonn' so hell aufgeh'n (8.554164)"", 'VIVALDI Mandolin Concerto in C major, RV 425 (Amadis\xa07239)']"
Bright Young Things,"['ELGAR Pomp and Circumstance Military March No. 1 (8.557273)', 'KETELBEY In a Persian Market (8.553515)', 'J STRAUSS I Radetzky-Marsch, Op. 228 (8.550900)', 'J STRAUSS II Unter Donner und Blitz, Polka schnell, Op. 324 (8.554518)']"
Bring It On (2000),"['TCHAIKOVSKY Swan Lake, Op. 20 (8.550246-47)']"
Brokedown Palace (1999),"['CHOPIN Waltz No. 7 in C-sharp minor, Op. 64, No. 2 (8.554539)']"
Brooklyn (2015),"['JS BACH Cantata, BWV 147: Jesus bleibt meine Freude (8.550642)', 'PACHELBEL Canon in D major (8.550104)']"
Brothers Grimsby (The) (2016),"['JS BACH Cello Suite No. 3 in C major, BWV 1009 (8.557280-81)']"
Brown Sugar (2002),"['JS BACH Cantata, BWV 147: Jesus bleibt meine Freude (8.550642)', 'WAGNER Lohengrin: Bridal Chorus (8.550507)']"
Bruno (2009),"['BIZET Les pecheurs de perles (The Pearl Fishers): Leila! Leila! Dieu puissant, le voila! (Dynamic\xa0CDS459)', 'HANDEL Messiah, HWV 56: Hallelujah! (Chorus) (8.553258)', 'VERDI Aida (8.660033-34)', 'VERDI La Traviata: Di Provenza il mar, il suol (8.660011-12)', 'VERDI La Traviata: Parigi, o cara (8.660011-12)']"
Bugsy Malone (1976),"['MOZART Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"": III. Menuetto (8.550026)']"
"Bullets, Fangs and Dinner at 8 (2015)","['JS BACH Overture (Suite) No. 3 in D major, BWV 1068 (8.554609)', 'BIZET Carmen: L\'amour est un oiseau rebelle, ""Habanera"" (8.660005-07)', 'CHOPIN Nocturne No. 1 in B-flat minor, Op. 9, No. 1 (8.554531)', 'MOZART Piano Concerto No. 21 in C major, K. 467, ""Elvira Madigan"" (8.550434)', 'MOZART Requiem in D minor, K. 626: Requiem aeternam (8.550235)', 'VIVALDI The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring) (8.550056)', 'VIVALDI The 4 Seasons: Violin Concerto in G minor, Op. 8, No. 2, RV 315, ""L\'estate"" (Summer): III. Presto (8.550056)']"
Bulworth (1998),"['BEETHOVEN Symphony No. 9 in D minor, Op. 125, ""Choral"": IV. Finale (8.553478)', 'HAYDN String Quartet No. 62 in C major, Op. 76, No. 3, Hob.III:77, ""Emperor"": II. Poco adagio, cantabile (8.550314)', 'SOUSA The Stars and Stripes Forever (8.559093)']"
Butcher Boy (The) (1997),"['VERDI Rigoletto: Questa o quella per me pari sono (8.660013-14)', 'BEETHOVEN Bagatelle in A minor, WoO 59, ""Fur Elise"" (8.550647)', 'ROSSINI Guillaume Tell (William Tell): Overture (8.550236)', 'SCHUBERT Ellens Gesang III (Ave Maria!), Op. 52, No. 6, D. 839, ""Hymne an die Jungfrau"" (8.553751)', 'TCHAIKOVSKY The Nutcracker: IV. Russian Dance (8.550050)', 'WEILL Die Dreigroschenoper (The Threepenny Opera): Die Moritat von Mackie Messer (The Ballad Of Mack The Knife) (8.120831)']"
Byzantium (2012),"['BEETHOVEN Piano Sonata No. 3 in C major, Op. 2, No. 3: II. Adagio (8.550150)', 'DEBUSSY Suite bergamasque: III. Clair de lune (8.550253)', 'SCHUBERT Laendler D. 790, No. 4 (Capriccio\xa0C49242)', 'SCHUBERT Nacht und Traume, D. 827 (8.557171)', 'SHOSTAKOVICH Prelude No. 2 in A minor, Op. 87: Allegro (8.554745-46)', 'TRADITIONAL Coventry Carol (8.550589)']"
Caddyshack,"['TCHAIKOVSKY 1812 Overture, Op. 49 (8.555923)', 'TCHAIKOVSKY The Nutcracker: VIII. Waltz of the Flowers (8.550050)']"
Calendar (1993),"['MENDELSSOHN Venezianisches Gondellied (8.550453)', 'VIVALDI The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring) (8.550056)', 'VIVALDI The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring): II. Largo e pianissimo sempre (8.550056)']"
Call Me by Your Name (2017),"['ADAMS China Gates (8.559285)', 'ADAMS Hallelujah Junction (8.559285)', 'ADAMS Phrygian Gates (8.559285)', 'JS BACH Capriccio on the Departure of his Most Beloved Brother, BWV 992 (8.550692)', 'JS BACH Wachet auf! ruft uns die Stimme, BWV 645 (trans. W. Kempff) (Marco Polo\xa08.223452)', 'SATIE Sonatine bureaucratique (Vox Box\xa0CDX-5011)', 'POULENC Improvisation No. 15 in C minor: Tres vite (8.553931)']"
Camilla (1994),"['BRAHMS Violin Concerto in D major, Op. 77 (8.550195)']"
Candidate (The) (El reino) (2018),"['HANDEL Serse (Xerxes), HWV 40: Ombra mai fu, ""Largo"" (8.553751)']"
Cape Fear (1991),"[""DONIZETTI Lucia di Lammermoor: D'immenso giubilo (8.660255-56)""]"
Captain America: Civil War (2016),"['FAURE Requiem, Op. 48: Pie Jesu (8.550765)']"
Captain Corelli's Mandolin (2001),"['PUCCINI Gianni Schicchi: O mio babbino caro (8.660111)', 'VERDI Il Trovatore: Vedi, le fosche notturne, ""Anvil Chorus"" (8.660023-24)', 'VERDI Rigoletto: La donna e mobile (8.660013-14)']"
Car (The),['ROSSINI Guillaume Tell (William Tell): Overture (8.550236)']
Carlito's Way (1993),"['DELIBES Lakme: Viens, Mallika... Dome epais, ""Flower Duet"" (8.553168)']"
Carried Away (1996),"['DVORAK Serenade for Strings in E major, Op. 22 (8.550419)']"
Carrington (1995),"['SCHUBERT String Quintet in C major, Op. 163, D. 956: II. Adagio (8.550388)']"
Carry On Spying (1964),['J STRAUSS II Die Fledermaus: Ouverture (8.660017-18)']
Casa Grande (2014),"['JS BACH Cello Suite No. 3 in C major, BWV 1009: II. Allemande (8.557280-81)', 'JS BACH Cello Suite No. 3 in C major, BWV 1009: V. Bourree I and II (8.557280-81)', 'JS BACH Cello Suite No. 5 in C minor, BWV 1011: I. Prelude (8.557280-81)']"
Casablanca,"['HAYDN String Quartet No. 62 in C major, Op. 76, No. 3, Hob.III:77, ""Emperor"": II. Poco adagio, cantabile (8.550314)']"
Casanova (2015),"['CPE BACH Keyboard Sonata in E Major, Wq. 48/3, H. 26, ""Prussian Sonata No. 3"" (8.572674)', 'MOZART  Die Zauberflote (The Magic Flute), K. 620: Pa - Pa - Pa - Pa - Pa - Pa - Papagena! (8.660030-31)', 'RAMEAU Pieces de Clavecin: Suite in D minor - major: II. Les Niais de Sologne and two Doubles (8.553047)', 'VIVALDI Trio Sonata in D minor, Op. 1, No. 12, RV 63, ""Follia"" (Tactus\xa0TC672221)', 'ZELENKA Marcia per la Cavalleria, No. 1 (8.555879)']"
Casino (1995),"['JS BACH St. Matthew Passion, BWV 244: Wir setzen uns mit Tranen nieder (8.550832-34)', 'RIMSKY-KORSAKOV The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee (8.550085)', 'R STRAUSS Also sprach Zarathustra, Op. 30, TrV 176: I. Also sprach Zarathustra (8.550182)']"
Castaway (1986),"['DEBUSSY Suite bergamasque: III. Clair de lune (8.550253)', 'PUCCINI Turandot: Nessun dorma! (8.660089-90)', 'TCHAIKOVSKY Eugene Onegin, Op. 24: Lyubvi vsye vozrasti pokorni (Everyone knows love on earth) (9.80440)']"
Cat on a Hot Tin Roof (1958),"['BEETHOVEN Symphony No. 5 in C minor, Op. 67: IV. Allegro (8.553476)']"
Catch Me If You Can (2002),"['HAYDN Piano Concerto in D major, Hob.XVIII:11 (8.553265)']"
Caveman's Valentine (The) (2001),"['JS BACH Concerto for 2 Violins in D minor, BWV 1043: II. Largo ma non tanto (8.550194)']"
Celebrity,"['BEETHOVEN Symphony No. 5 in C minor, Op. 67: I. Allegro con brio (8.553476)', 'WAGNER Lohengrin: Bridal Chorus (8.550507)']"
Celestial Clockwork (1995),"['ROSSINI La cenerentola (Cinderella) (8.660191-92)', 'SCHUBERT Auf dem Wasser zu singen, D. 774 (8.557568)', 'SCHUBERT Der Musensohn, Op. 92, No. 1, D. 764 (8.553113)', 'SCHUBERT Ellens Gesang III (Ave Maria!), Op. 52, No. 6, D. 839, ""Hymne an die Jungfrau"" (8.553751)', ""SCHUBERT Frauenliebe und -leben, Op. 42 : No. 3. Ich kann's nicht fassen, nicht glauben (8.111244)""]"
Cemetery Club (The) (1993),"['BOCCHERINI String Quintet in E major, G. 275: III. Minuetto (8.550731)', 'HAYDN String Quartet No. 15 in B-flat major, Op. 9, No. 5, Hob.III:23 (8.550787)', 'WAGNER Lohengrin: Bridal Chorus (8.550507)']"
Centaurus (2015),['PUCCINI Turandot (8.660089-90)']
Center Stage (2000),"['MENDELSSOHN Symphony No. 4 in A major, Op. 90, ""Italian"" (8.553200)', 'PROKOFIEV Romeo and Juliet, Op. 64 (8.553184-85)', 'RACHMANINOV Piano Concerto No. 2 in C minor, Op. 18 (8.550117)', 'TCHAIKOVSKY Swan Lake, Op. 20 (8.550246-47)', 'TCHAIKOVSKY The Nutcracker (8.550050)']"
Chamber (The) (1996),['BELLINI I puritani: Fini ... me lassa (8.110259-60)']
Champagne Waltz (1937),"['J STRAUSS II An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314 (8.550152)']"
Chances Are,['WAGNER Lohengrin: Bridal Chorus (8.550507)']
Changing Lanes (2002),"['BEETHOVEN Symphony No. 9 in D minor, Op. 125, ""Choral"": IV. Finale (8.553478)']"
Charades (Felons) (1998),['WAGNER Tannhauser: Overture (8.550136)']
Charge of the Light Brigade (The),['ARNE Rule Britannia (8.553961)']
Chariots of Fire,"['ALLEGRI Miserere mei (8.550827)', 'PARRY Jerusalem (8.553981)', 'SULLIVAN The Mikado: Three little maids from school (8.110176-77)']"
Charlie's Angels: Full Throttle (2003),"['MOZART Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"": I. Allegro (8.550026)']"
